file,line,column,annotation,type
48284_ruby_32145/03nanshu_genshiroku.txt,432,243,上レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,432,251,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,432,257,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,432,263,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,433,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,434,49,「圖」の「回」に代えて「面から一、二画目をとったもの」、52-12,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,435,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,437,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,438,20,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,438,31,一レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,438,40,「さんずい＋晧」の「日」に代えて「白」、第3水準1-87-18,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,438,75,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,438,81,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,438,87,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,439,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,440,85,「さんずい＋晧」の「日」に代えて「白」、第3水準1-87-18,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,441,1,ここから２字下げ、折り返して３字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,443,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,445,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,446,5,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,446,11,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,446,20,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,446,29,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,446,35,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,446,44,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,446,53,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,446,59,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,446,65,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,446,71,一レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,446,79,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,446,85,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,446,91,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,446,97,一レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,447,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,449,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,451,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,453,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,455,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,457,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,458,9,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,458,17,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,458,24,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,458,34,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,458,42,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,458,49,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,458,56,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,458,62,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,458,68,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,458,76,一レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,458,84,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,458,89,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,458,96,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,459,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,461,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,463,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,465,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,467,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,469,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,470,5,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,470,12,下,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,470,17,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,470,24,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,470,29,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,470,36,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,470,42,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,470,49,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,470,54,中,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,470,61,上,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,470,67,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,470,75,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,470,82,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,470,94,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,470,100,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,471,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,473,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,475,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,476,5,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,476,11,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,476,19,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,476,25,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,476,33,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,476,38,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,476,44,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,477,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,479,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,481,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,482,8,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,482,15,一レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,482,29,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,482,34,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,482,42,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,482,48,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,482,53,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,482,59,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,483,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,485,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,487,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,488,10,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,488,16,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,488,24,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,488,30,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,488,40,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,488,49,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,488,55,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,488,64,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,488,70,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,488,76,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,488,88,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,488,94,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,488,106,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,488,119,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,488,124,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,488,130,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,489,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,491,1,ここから２字下げ、折り返して３字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,492,190,「にんべん＋就」、第3水準1-14-40,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,493,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,495,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,496,5,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,496,12,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,496,17,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,496,23,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,496,33,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,496,40,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,496,45,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,496,51,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,497,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,499,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,501,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,502,11,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,502,19,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,502,26,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,502,35,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,503,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,505,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,507,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,508,7,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,508,14,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,508,20,一レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,508,30,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,508,37,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,508,43,一レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,508,54,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,508,60,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,508,75,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,508,82,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,509,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,511,1,ここから２字下げ、折り返して３字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,513,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,515,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,516,7,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,516,14,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,516,20,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,516,27,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,516,37,三,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,516,45,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,516,51,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,516,59,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,516,68,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,516,75,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,516,81,「二点しんにょう＋台」、第3水準1-92-53,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,516,107,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,516,113,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,516,118,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,516,125,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,516,132,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,516,137,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,516,144,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,516,152,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,516,159,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,516,164,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,516,170,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,517,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,518,87,「二点しんにょう＋台」、第3水準1-92-53,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,519,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,521,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,522,8,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,522,13,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,522,20,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,522,26,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,522,31,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,522,38,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,522,44,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,522,49,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,522,56,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,522,62,下,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,522,67,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,522,73,一レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,522,82,上,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,523,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,525,1,ここから２字下げ、折り返して３字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,527,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,529,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,530,7,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,530,15,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,530,28,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,530,41,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,530,48,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,530,56,下,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,530,61,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,530,73,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,530,80,中,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,530,87,上レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,531,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,533,1,ここから２字下げ、折り返して３字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,535,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,537,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,538,10,下,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,538,15,三,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,538,21,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,538,30,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,538,36,上,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,538,47,下,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,538,52,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,538,61,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,538,67,上,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,539,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,541,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,543,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,544,6,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,544,12,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,544,19,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,544,26,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,544,31,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,544,42,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,544,47,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,545,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,547,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,549,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,550,6,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,550,13,一レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,550,25,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,550,31,一レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,550,37,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,551,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,553,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,555,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,556,6,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,556,12,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,556,18,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,556,23,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,556,29,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,556,35,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,556,41,一,返り点
